upperbody_label,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,quality_index
bad,-0.3183823054956307,-0.46012340895757603,-0.35428771168617224,-0.45098486698225615,-0.36352772749600004,-0.472887928842396,-0.3520344785150483,-0.46880887516277914,-0.33983015191403426,-0.43571383138294423,-0.3569219310653202,-0.4393386298676211,-0.35134807629907355,-0.42214126052234374,-0.27695844356564525,-0.611529084558737,-0.40915473257378016,-0.3935439459485098,-0.26671628497507316,-0.5091877182958333,-0.2958670036005976,-0.4465674849516666,-0.3509286238522539,-0.6938638205626393,-0.3751693074401099,-0.28713308865235154,-0.013432123889172198,-0.6889199794634346,-0.8952357587964647,-0.4552643142118718,1.0658205889800636,-0.0401029858613723,-1.489477438965459,0.16989362540435507,1.216399235231326,0.022099979096709407,-1.5343707775803557,0.2555624852598789,1.2547077737196777,0.20555102092705724,-1.471473929388513,0.4237324786080803,1.1453227584952383,0.038870418526330205,-1.4904130202283812,0.2891981162301663,0.24685103802486305,-0.8901926951335821,-0.0950237565246282,0.9687991554625315,0.6501730718126588
bad,-0.2986304765420618,-0.42921401347828814,-0.3479385229632439,-0.4239805275503161,-0.3550898994911602,-0.446423953403221,-0.34247494759785807,-0.44119973401282503,-0.3303035694531078,-0.41144000193835734,-0.34767645284797183,-0.4156023500671493,-0.34309644080469265,-0.39956150723120104,-0.2728395887699837,-0.6003281575894024,-0.4076489979364324,-0.3880796914914755,-0.25218742443156306,-0.48455024361016497,-0.28092641134522944,-0.42453832498145233,-0.34759404401488797,-0.7051682380900733,-0.35975290101495433,-0.2883147446153509,-0.011464291384327559,-0.6930647619176826,-0.8670871147717253,-0.4487028935215961,1.0678863544585766,-0.0355214741223461,-1.4886306680843195,0.17015079054663387,1.2181666541914355,0.02627426757447614,-1.5336079115103736,0.2519643652869727,1.2561031747775795,0.20837629074060332,-1.468623486978043,0.4183732895775547,1.148631591795909,0.048226882347297974,-1.4893218566432214,0.2879614050214528,0.23870012006742383,-0.8852626881588852,-0.08850149094042833,0.9614094243886698,0.6323980965506072
bad,0.18234258026464092,-0.43103930842490173,0.06891352937644116,-0.40982177105104356,0.06607696260737235,-0.4342082304477056,0.06830706611527997,-0.42383925452363963,0.12361661495009944,-0.40379481518171023,0.11444985123169489,-0.4055143563558904,0.1263011327196206,-0.38969048092512837,-0.2433026095998385,-0.586058072864806,-0.17208558907938198,-0.40037686604573336,0.04832371716362263,-0.47375335583125694,0.10678343721676058,-0.4248743372534336,-0.350047555166031,-0.6819925411361824,-0.3472479601878266,-0.4929876739337062,-0.5195868708217436,-0.8948411063149706,-0.8674066491880867,-0.6809973435772769,-0.4213065152984196,-2.4802842900453337,-1.5428830510004843,0.0073391652168169315,-0.38402378376577795,-2.599959976168598,-1.6032892241031118,0.06423769072004239,-0.2726681403285041,-2.567181714810764,-1.5622341689366899,0.26998241596360445,-0.351932745289945,-2.534354884435763,-1.5719739948665703,0.12732408141813936,0.013347369881095594,-0.8308853067459555,0.16519071224906595,0.9039543365154799,0.07255219741954495
bad,0.2373500100115053,-0.7229623778247399,0.17057578166695642,-0.7306847805266455,0.18322811249535756,-0.7386296389620524,0.19264773198889582,-0.739146229667638,0.17775956706792662,-0.6874286012204467,0.17256420835641217,-0.6960387021604427,0.17506305806152356,-0.684973319612841,0.2274878869184514,-0.7972240817944046,0.04809035210175307,-0.6493858327926872,0.2878662694222361,-0.7174942240488232,0.21955267692224456,-0.6737115093959112,0.34072529108889965,-0.768723627259236,0.20460656340951947,-0.6461400990088167,0.7209501392633003,-0.8699843126557331,-0.3247672243756139,-0.9932013691207903,1.226198378276054,0.0674313122037242,-1.394526255811207,-0.2867100817134792,1.3358699174141873,0.17864549150667108,-1.49764524078899,-0.162673392693574,1.2863694589608599,0.3153625010208146,-1.4385519924222112,0.07552121502300695,1.2333283899767484,0.17170965303663777,-1.4262184254329002,-0.14554160760431217,0.8539385836764544,0.5361843602226795,-0.7071762746051133,-0.6807275096949488,1.265695356812918
bad,0.24501375194157304,-0.5613909928122539,0.18313109208946746,-0.5707395335641805,0.19661717700379663,-0.578243716085021,0.2066091206672066,-0.5768795151771775,0.195933627443795,-0.5367471707489784,0.1899112980174634,-0.5446160765714112,0.19354363885352893,-0.5298610602679167,0.2430936085849648,-0.6738063538034196,0.08680824825541752,-0.5654774352240586,0.2918091886137086,-0.569384145116004,0.22858816866666443,-0.5280230479512833,0.33989431298950534,-0.7118222810534595,0.2123900572563739,-0.5853808478543405,0.7257536433908741,-0.6934875331283199,-0.3195723741178109,-0.8212126321493532,1.278945355821528,0.19742441489715107,-1.3738595353025629,-0.2206514956312013,1.4093518805741976,0.2700389742280715,-1.462379734753571,-0.1250244452438938,1.3692212205867504,0.3938344005495758,-1.4086167095140416,0.08386351720753374,1.2969387251246096,0.28590650952672314,-1.4039730781853568,-0.09754655108380149,0.7573643846252995,0.5189075550682422,-0.6072763092344564,-0.656573613842987,1.1617280716787004
bad,0.24497871256242867,-0.5251478522696095,0.18348427435330772,-0.5385314536844059,0.19684317746698837,-0.5463887266754873,0.20686097691690405,-0.5432028332789085,0.19617510265043842,-0.5018783779317968,0.1902295982802328,-0.5095068067770492,0.19405071262460036,-0.49581868110273214,0.24219286410428295,-0.6435782628840152,0.08880474420054661,-0.5210805123176553,0.29062561734454306,-0.537670507347346,0.2289795799137779,-0.487146259393867,0.3329796475990829,-0.668620029875639,0.21364717855462634,-0.5469791208198898,0.7131010165748829,-0.5921491983760799,-0.3500805849693224,-0.7895984443348616,1.2789760589692885,0.26999994931899296,-1.356902685978747,-0.19147014757781,1.407044718497994,0.3319453995274093,-1.4320080212809143,-0.09615235831117971,1.371834426204275,0.44847716384820707,-1.355239020141558,0.09790568767240768,1.298361299177856,0.35598076133709095,-1.3708780050768619,-0.06959646812601633,0.6657473723144746,0.5192352110953167,-0.5175786912949394,-0.6551232542284822,1.1229776448127617
bad,0.244643282206922,-0.4926043498529228,0.18355147670428773,-0.505500243102428,0.19678305851030392,-0.5148489397001751,0.20681124694619019,-0.5094278428755002,0.19612370492289918,-0.47492202681821094,0.19014025753054337,-0.4808270061593453,0.19395917510418617,-0.46794813794339674,0.23796932939940743,-0.6139739189013488,0.08439231307638902,-0.49812890891415834,0.28798374767524704,-0.5078803220148224,0.22769329151855283,-0.4576689178665267,0.2961658490904246,-0.6566985067926567,0.20398203374716467,-0.5376741981321664,0.6562552167396999,-0.5951558233039227,-0.38168300635881197,-0.777840666204064,1.2218651132139442,0.28734857719210216,-1.3520184450543213,-0.15199767403128994,1.3352549033841494,0.3504733222688285,-1.4193754893837032,-0.06385688191051919,1.320663906576817,0.4729733820194532,-1.3436055633980484,0.12358384187677895,1.2506698121560151,0.3765185229548444,-1.36041103354998,-0.033534948307852384,0.6360447625713759,0.5150089232098333,-0.4827112914487747,-0.6401711793433281,1.0498086369450492
bad,0.33459803479302797,-0.5032798478543673,0.2437435435398785,-0.5144678761174191,0.25451552052436005,-0.522637296190909,0.2673237728850113,-0.5187265233692598,0.2578667354878792,-0.4866777542141197,0.2537841204113543,-0.4928886185305401,0.2599126261528762,-0.479277378346399,0.22141402962830328,-0.6264972816127139,0.09148476945987441,-0.4958807585089793,0.3323924873918358,-0.5121153104546906,0.30262716202994605,-0.4688010207222053,0.25933550832006586,-0.6774661549503342,0.17270205465244673,-0.5190293632656987,0.6451042145791993,-0.5879462329312694,-0.44820976010437463,-0.7285799054927481,1.1173757074205275,0.2759150439754671,-1.353244425829029,-0.1558233097401326,1.203467294148403,0.3456563181582063,-1.4200104106532299,-0.06668537254530883,1.163008781775288,0.4640563927624694,-1.3462321386012142,0.11597632367400718,1.1281682246839944,0.3633322185180167,-1.3615877416830275,-0.037615217788363915,0.5450180490151509,0.4754376983993485,-0.3859561536102135,-0.5870589179118648,0.9966667592775282
bad,0.3325602330356718,-0.5097677278634027,0.24459701339731918,-0.5193738562254009,0.2555767186655072,-0.5293647885270372,0.2682304122208978,-0.5236233903880082,0.2584434647436744,-0.49246362437156654,0.25411874767705595,-0.49912311931507225,0.260733389815394,-0.4872138138732576,0.21715179778281127,-0.6313938680088811,0.09054296304065165,-0.49732690669914237,0.3319523549272456,-0.5228878104684217,0.30050819631567277,-0.4760847245436122,0.22792685517160075,-0.6931956609690073,0.1602384485201805,-0.520337665973366,0.6037474436870428,-0.5973813226928981,-0.46589528863297075,-0.7346010327254274,1.087838248968007,0.2664586829727085,-1.356869444973082,-0.15968716095400773,1.1839686895826487,0.3385451586092653,-1.421477549453647,-0.0692079781138978,1.1511226780418033,0.45804422137004236,-1.3487066805100612,0.11559517604950749,1.1020685064339713,0.3547031376418116,-1.3634902189631917,-0.04071054077905019,0.5416912112161109,0.4610540252189819,-0.3823436038497216,-0.5690820430422223,0.9840404063450726
bad,0.3320681230364121,-0.5257514458274971,0.2481356795778927,-0.5321770461605299,0.2585500199351366,-0.5438139888264722,0.27068564839434955,-0.5356882515238243,0.25969598455766496,-0.506594231081498,0.2549696134130351,-0.5140000553229517,0.26229061443760454,-0.5020035547862017,0.21797584924839916,-0.6365077858238563,0.09020500988530492,-0.5008804067801684,0.33412361607277435,-0.5387658361050786,0.30040590913767257,-0.49051153900638894,0.22624310029150654,-0.7006199716021906,0.15927435946367816,-0.522943242092617,0.5935554475820629,-0.6058839733590338,-0.4628807541878817,-0.740754684768461,1.0898496142384082,0.2597826314324962,-1.3537872164609996,-0.1608792297478264,1.1889164855965915,0.33397594371957934,-1.4144079268459036,-0.07121440108715157,1.1610199828937742,0.45291476811277037,-1.3416769592278919,0.11130906050065001,1.1066211070790233,0.3482162342620644,-1.3588191519999226,-0.0427256723570082,0.5412976787130462,0.4531977427146773,-0.38179167494563276,-0.5553328539607673,0.9984054857781665
bad,0.33070439289403153,-0.5329169922356866,0.24709478298010487,-0.5404280356457057,0.2576024995957937,-0.5516800184130796,0.26954398638843646,-0.5440239099264237,0.258407808139425,-0.5122868611734983,0.2536477060130249,-0.5198426247616754,0.26086330602482755,-0.5072878258155842,0.21785121512993819,-0.6421197788267626,0.08985657945116894,-0.5044206076175429,0.3329427636221656,-0.5457635342044552,0.29867035076666426,-0.4966311421537003,0.22624217268804644,-0.6957435005837792,0.15947932489274042,-0.5212333208793412,0.5948855498260386,-0.5994987679565442,-0.4631050517611234,-0.7484955570365155,1.0958039642899906,0.2568525361400805,-1.350219056931899,-0.1632966863883733,1.1982133481671682,0.3305671380702966,-1.4064576751611524,-0.07303014374578556,1.1689057607409394,0.44971140884025856,-1.3311782964515462,0.11073521743227405,1.1125591061451956,0.3437717974984899,-1.3537860370845904,-0.045009796860204676,0.5435439556265605,0.4507085357097992,-0.3852241391422446,-0.5531106000503092,1.0066694024406369
bad,0.3294115208555606,-0.5387602383288354,0.24633132728085697,-0.5459164147912979,0.2567632672952328,-0.5573311119754272,0.2686042348463829,-0.5504014234103308,0.25750353601155546,-0.516314632556802,0.252564783211073,-0.5237375048406949,0.25969859354493413,-0.5118831057276416,0.217472148905709,-0.6430311872435676,0.08987941365344515,-0.5062009715829622,0.3318950068241881,-0.5498527262220697,0.297366087502627,-0.5000759464800273,0.2197916182286716,-0.6924116168127442,0.15971339541273064,-0.5176959594014315,0.5857372982763039,-0.595408957094028,-0.4611705436433364,-0.7507373228778421,1.0951884589050216,0.2538554868297464,-1.3503675480032562,-0.15743855947898666,1.2009205679133965,0.32650917077788616,-1.40679252168847,-0.06992476095200124,1.1710217666380853,0.44013442262306,-1.332866302477703,0.11549033014374682,1.1116212295999366,0.342402586266063,-1.3543896594934024,-0.04074542190300105,0.5457877522932068,0.4492696014625223,-0.38740851033368423,-0.5520924108580868,1.009368267469978
bad,0.32751845916703565,-0.5402862389573587,0.24768169378758195,-0.5464589442240806,0.2580211147900842,-0.5579464833414431,0.2702817349744344,-0.5517596858180713,0.25967150005249057,-0.5176843141599135,0.25412637711767827,-0.5250005609462072,0.2613831261161608,-0.5138091718714884,0.22566784628012,-0.6417237398752479,0.09478887156771598,-0.507663888384686,0.3316093411906559,-0.5506559319664863,0.29599670773270076,-0.5022062859976238,0.2206947947973534,-0.6921847099768231,0.16215849633783153,-0.5188932085071682,0.5943151720623648,-0.5947564764141597,-0.4595797298611976,-0.7549796555587764,1.0985717809391071,0.2510294986307685,-1.344924114634855,-0.15689377847737815,1.202572728286529,0.32450484375792754,-1.4002631104604275,-0.07032922685029194,1.1738617249275183,0.43899651149654895,-1.3262663116673945,0.11529425407804864,1.1131682612042126,0.33935344241867155,-1.3490430206727306,-0.040437876156553657,0.5464979296464366,0.4424333070342288,-0.3883064369646573,-0.5442730636767834,1.01187289877694
bad,0.32607283538674414,-0.5417782061182733,0.24708966573686547,-0.5471609520761742,0.2576594462919567,-0.558635518869352,0.26994043877120816,-0.5523385022207791,0.2602158666517258,-0.5181604866866596,0.2544282588242279,-0.5250264902464388,0.2616835418251175,-0.5137635399998169,0.2268410645318005,-0.6351709381840268,0.10174195577754735,-0.50880270840089,0.33129338918296236,-0.5512576735637886,0.2948354633776903,-0.5023175663138694,0.21356013278638394,-0.6559132470640576,0.1645474367353698,-0.5157076435422226,0.5720733612963413,-0.5701314701881007,-0.4551397601782436,-0.7397337244007417,1.1004366365581137,0.272240321234957,-1.3476669349838357,-0.10690279863144354,1.2070348821537757,0.3351170149291672,-1.4054644700284886,-0.022140986562065482,1.1776337124589087,0.45271609698449367,-1.335188447376216,0.1709214535801312,1.1160101766470432,0.3568086688994484,-1.354574971154597,0.012704708114616813,0.4981008725097133,0.4476016181114313,-0.3380658995616928,-0.5519897470501126,1.0180139121630547
bad,0.4405182123912299,-0.48707140890561995,0.303569727483829,-0.5065353387923232,0.307458916304499,-0.5159549043620623,0.3254145756560622,-0.5142605084215045,0.3019505633623635,-0.4392504719402323,0.30131132403806116,-0.45075450293497127,0.30501587629367605,-0.43909074287802374,0.2136863955263941,-0.636334266574357,0.10740904973871157,-0.3109403198277431,0.4251174781469029,-0.5116429300465882,0.4256536080067354,-0.40832776847387486,0.22248831608685576,-0.6120290598061401,0.20117291422004807,-0.35514429214106813,0.5350011442713679,-0.4912283454716986,-0.43189651499121634,-0.610618590843932,1.0998722343989469,0.2740514633288707,-1.331042495716666,-0.10401455825983598,1.2100878776609347,0.32884223158254766,-1.3981725769490834,-0.024453764623052043,1.1792031862750432,0.4378209758402389,-1.3219220875828395,0.1683726512431162,1.1174782100330525,0.3554204049900227,-1.3300751381327693,0.01566042440732,0.4335235115546302,0.533586031453092,-0.30403556409576765,-0.6377535203476412,0.9585731072598153
bad,0.3752385709190318,-0.3973436730312186,0.23453037866147536,-0.41131006807176557,0.24098610658681605,-0.4235845553992203,0.26300084179780703,-0.42382972461752916,0.2554165696889161,-0.35898673110991425,0.2515917701307282,-0.36624991619941477,0.24918922920156505,-0.3567984260853759,0.18843163428672227,-0.5588812689473928,0.09387397191428602,-0.2638783441390676,0.38670777996282985,-0.41501144713637156,0.3771370969561278,-0.3185780220982563,0.22263333142773586,-0.5468265701226557,0.2531664262886242,-0.32929200244524365,0.5371058732835289,-0.46687933063917897,-0.3684598928575393,-0.5610283453718956,1.1186291788824527,0.29140083159806474,-1.325140905066243,-0.039048199705008224,1.243249057806021,0.3173533775360624,-1.3859079343805085,-0.012947229314155276,1.2309003288522562,0.4350933432613612,-1.3201413339728278,0.1762122199907034,1.1502535807888736,0.36677505689357814,-1.32761275191692,0.06296892834203353,0.47445667911636613,0.7224797795185033,-0.3596303121061357,-0.8528762460104233,0.8641599729195909
bad,0.2658562906793878,-0.42371010107688706,0.17770496464936283,-0.4308804925782275,0.181827790464839,-0.44089463121053296,0.20229876851865808,-0.44311323884500003,0.1767060502687141,-0.3915733860685441,0.17519059751405028,-0.39920107038988534,0.17123627426628235,-0.3943469376321739,0.1755530091344799,-0.5457883480350136,0.06948906276004077,-0.2889592720968531,0.2999599537351432,-0.42375181010828744,0.27133098228031505,-0.34280211845257097,0.23380523289686167,-0.4001596640541583,0.2537412859953357,-0.3242770956128907,0.5158543341574073,-0.36012506621357343,-0.36522745152753755,-0.49858069282741896,1.1204307736533894,0.29086979731439927,-1.3211292405405126,-0.04294615224520789,1.2442418739233547,0.30433930318959174,-1.3869906624516297,-0.010636430291203302,1.2350467137634495,0.4178818951619466,-1.3211008168207063,0.17293014912309512,1.1527128296705833,0.36169907579833205,-1.3195481390136046,0.05942985059691739,0.46087154027096466,0.8262756074418068,-0.35167403184664525,-0.9446553325123449,0.8447319751319496
